timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-05-29 20:30:00,220.53000000,220.69000000,220.10000000,220.17000000,4595.47457000,1590785999999,1012894.98043580,1904,1909.04762000,420785.40281610,0
2020-05-29 21:00:00,220.20000000,220.21000000,219.39000000,219.66000000,4849.59661000,1590787799999,1065498.25809220,2248,2365.66410000,519720.10494790,0
2020-05-29 21:30:00,219.66000000,219.74000000,218.67000000,218.93000000,5827.98196000,1590789599999,1277765.45533160,2880,2857.02457000,626622.80750870,0
2020-05-29 22:00:00,218.93000000,220.00000000,218.73000000,220.00000000,6541.43671000,1590791399999,1434657.92227120,2930,4010.51501000,879703.84130180,0
2020-05-29 22:30:00,220.00000000,220.95000000,219.99000000,220.74000000,6010.22913000,1590793199999,1325244.34963640,2760,3279.41107000,723189.93112070,0
2020-05-29 23:00:00,220.77000000,221.35000000,220.45000000,221.25000000,6965.55307000,1590794999999,1539430.96607930,2356,4016.77896000,887810.21590980,0
2020-05-29 23:30:00,221.24000000,221.40000000,220.34000000,220.67000000,4802.50049000,1590796799999,1060120.33101680,1877,2204.46259000,486581.89556890,0
2020-05-30 00:00:00,220.63000000,221.12000000,218.80000000,219.07000000,13842.34238000,1590798599999,3039435.24569880,4248,6825.52924000,1498499.07309780,0
2020-05-30 00:30:00,219.03000000,219.69000000,218.91000000,219.20000000,5773.62672000,1590800399999,1266598.39089880,2210,3001.46061000,658474.94904860,0
2020-05-30 01:00:00,219.20000000,219.90000000,218.80000000,219.76000000,6506.19907000,1590802199999,1426775.81109450,2892,2743.18518000,601728.78029820,0
2020-05-30 01:30:00,219.81000000,219.81000000,219.08000000,219.19000000,3298.84935000,1590803999999,723618.64149020,1714,1592.11084000,349205.25039740,0
2020-05-30 02:00:00,219.19000000,219.87000000,219.00000000,219.50000000,4823.65766000,1590805799999,1058981.89824040,2094,3110.60411000,682976.49496170,0
2020-05-30 02:30:00,219.49000000,219.95000000,219.22000000,219.71000000,4323.05492000,1590807599999,949453.79055690,2404,2193.33474000,481758.46854810,0
2020-05-30 03:00:00,219.70000000,219.97000000,219.00000000,219.18000000,4611.16673000,1590809399999,1011451.89465020,2345,1909.86149000,418987.64756780,0
2020-05-30 03:30:00,219.18000000,222.71000000,219.17000000,222.70000000,21328.73846000,1590811199999,4719319.35850330,7171,12311.80619000,2725244.29678340,0
2020-05-30 04:00:00,222.69000000,227.14000000,222.40000000,227.03000000,56978.11196000,1590812999999,12825870.63120390,18749,30563.24505000,6878405.62255200,0
2020-05-30 04:30:00,227.02000000,229.98000000,226.66000000,228.01000000,60879.56457000,1590814799999,13884800.17593730,15275,29069.29226000,6630055.85864270,0
2020-05-30 05:00:00,228.01000000,228.83000000,227.59000000,228.03000000,25961.81522000,1590816599999,5927430.01225700,6772,13731.06707000,3134228.87868360,0
2020-05-30 05:30:00,228.03000000,231.62000000,228.02000000,231.61000000,32195.18028000,1590818399999,7402374.35490670,10555,18601.78357000,4276535.60854260,0
2020-05-30 06:00:00,231.61000000,232.65000000,230.30000000,231.08000000,41318.98827000,1590820199999,9570025.84686480,11492,16476.52963000,3815609.22298390,0
2020-05-30 06:30:00,231.07000000,233.84000000,230.95000000,232.82000000,40169.16450000,1590821999999,9341473.89437890,11380,18524.21302000,4306918.81090630,0
2020-05-30 07:00:00,232.82000000,233.25000000,231.62000000,233.04000000,22826.53619000,1590823799999,5303493.25084680,7243,9949.99628000,2311779.73924040,0
2020-05-30 07:30:00,233.04000000,233.38000000,232.15000000,232.18000000,11555.35231000,1590825599999,2688664.59283480,6037,4719.29577000,1098112.04266600,0
2020-05-30 08:00:00,232.15000000,234.41000000,232.13000000,233.63000000,22668.64705000,1590827399999,5285421.84473170,7958,15163.10367000,3535580.12142550,0
2020-05-30 08:30:00,233.64000000,233.80000000,232.09000000,232.37000000,11971.32761000,1590829199999,2789887.54190420,5078,5807.82644000,1353892.03626900,0
2020-05-30 09:00:00,232.37000000,232.70000000,231.16000000,232.25000000,18471.39777000,1590830999999,4285222.96379190,6829,7686.27713000,1783241.93796700,0
2020-05-30 09:30:00,232.29000000,232.71000000,231.80000000,232.04000000,12224.03753000,1590832799999,2839335.17629070,4380,5192.18226000,1206009.76187440,0
2020-05-30 10:00:00,232.04000000,234.47000000,231.74000000,233.80000000,18685.57707000,1590834599999,4362459.68830470,6674,8909.25154000,2077869.03295650,0
2020-05-30 10:30:00,233.83000000,234.91000000,232.98000000,234.78000000,14127.56869000,1590836399999,3306235.90433460,5865,6614.47906000,1548836.48400550,0
2020-05-30 11:00:00,234.77000000,238.08000000,234.30000000,237.54000000,54340.09157000,1590838199999,12852468.16945120,14831,28163.85614000,6655611.52493010,0
2020-05-30 11:30:00,237.55000000,237.92000000,235.37000000,236.78000000,25358.44238000,1590839999999,5993823.45427680,7979,10885.18921000,2571490.68699270,0
2020-05-30 12:00:00,236.78000000,237.29000000,234.48000000,235.03000000,28377.69660000,1590841799999,6697176.46797720,7972,12912.83876000,3047040.61693880,0
2020-05-30 12:30:00,235.01000000,236.98000000,234.78000000,236.66000000,19303.14046000,1590843599999,4554372.52693730,5908,11249.72757000,2653950.40231800,0
2020-05-30 13:00:00,236.66000000,236.66000000,235.30000000,235.38000000,14984.56594000,1590845399999,3535828.25466460,4628,8519.23894000,2009964.46823950,0
2020-05-30 13:30:00,235.38000000,237.38000000,235.35000000,237.03000000,18803.42005000,1590847199999,4448570.06125920,5829,10399.73554000,2460952.76962770,0
2020-05-30 14:00:00,237.00000000,237.42000000,236.15000000,237.42000000,14850.02495000,1590848999999,3514675.99979390,5683,5252.54961000,1243596.49519310,0
2020-05-30 14:30:00,237.42000000,238.87000000,237.42000000,237.78000000,21637.38393000,1590850799999,5150676.60295080,7778,11602.40050000,2761854.61780270,0
2020-05-30 15:00:00,237.79000000,237.81000000,233.51000000,234.17000000,33728.66912000,1590852599999,7936925.73713150,10580,14834.76204000,3489480.44535570,0
2020-05-30 15:30:00,234.18000000,235.71000000,233.69000000,235.61000000,16882.84514000,1590854399999,3959439.03581120,6479,8711.92846000,2043675.14342300,0
2020-05-30 16:00:00,235.61000000,236.20000000,234.23000000,235.79000000,15996.79857000,1590856199999,3764799.12756330,6181,9058.48116000,2131845.42982690,0
2020-05-30 16:30:00,235.79000000,237.23000000,235.52000000,236.35000000,18486.30018000,1590857999999,4368883.00597030,6480,9814.03064000,2319642.98045110,0
2020-05-30 17:00:00,236.39000000,236.44000000,235.33000000,235.43000000,11355.35515000,1590859799999,2680327.56203690,4753,4718.52324000,1113629.29767710,0
2020-05-30 17:30:00,235.44000000,236.50000000,235.25000000,235.73000000,6934.14551000,1590861599999,1636095.97419840,3836,3203.90352000,755926.20021500,0
2020-05-30 18:00:00,235.73000000,237.99000000,235.45000000,237.53000000,14458.07316000,1590863399999,3427066.96517240,5919,7982.83979000,1892658.09044640,0
2020-05-30 18:30:00,237.54000000,237.60000000,236.52000000,237.12000000,6259.58763000,1590865199999,1484218.48908290,3276,3278.47966000,777353.30510030,0
2020-05-30 19:00:00,237.14000000,237.17000000,236.06000000,236.69000000,7533.83659000,1590866999999,1781011.86429080,3063,4086.72627000,965820.58815980,0
2020-05-30 19:30:00,236.69000000,237.52000000,236.69000000,237.12000000,6561.26694000,1590868799999,1555751.79555780,3079,3264.81963000,774272.98772250,0
2020-05-30 20:00:00,237.12000000,237.35000000,234.76000000,235.71000000,23885.66434000,1590870599999,5630313.92970030,8558,9795.77517000,2308255.87715760,0
2020-05-30 20:30:00,235.71000000,235.86000000,234.16000000,235.50000000,16159.68425000,1590872399999,3797538.26598830,6231,7460.72117000,1753392.06200780,0
2020-05-30 21:00:00,235.49000000,237.15000000,235.43000000,237.06000000,9582.14331000,1590874199999,2266507.60858970,3868,4649.81095000,1100201.59738680,0
2020-05-30 21:30:00,237.06000000,240.16000000,236.72000000,239.67000000,26678.39397000,1590875999999,6370624.91913990,8203,17691.73624000,4224814.40685510,0
2020-05-30 22:00:00,239.70000000,245.00000000,238.81000000,244.04000000,54634.97555000,1590877799999,13247503.46607830,17373,28819.61254000,6983530.55276760,0
2020-05-30 22:30:00,244.01000000,247.00000000,242.92000000,246.13000000,50122.21636000,1590879599999,12289627.10164260,16877,26639.23318000,6531839.18414120,0
2020-05-30 23:00:00,246.13000000,246.40000000,241.77000000,243.68000000,28589.29258000,1590881399999,6979052.94615260,10125,13051.74039000,3185932.57136180,0
2020-05-30 23:30:00,243.70000000,244.09000000,242.65000000,243.66000000,19505.83292000,1590883199999,4747229.56816510,7008,10680.35218000,2599797.35016280,0
2020-05-31 00:00:00,243.71000000,243.72000000,241.64000000,243.39000000,17376.20022000,1590884999999,4217719.03300130,9703,8816.34993000,2139786.99491550,0
2020-05-31 00:30:00,243.38000000,245.16000000,242.55000000,245.03000000,17602.92579000,1590886799999,4294833.02825940,7192,8656.12274000,2111885.47217850,0
2020-05-31 01:00:00,245.01000000,245.39000000,243.20000000,243.78000000,13815.69357000,1590888599999,3379366.01595140,6444,4997.60019000,1222175.27550230,0
2020-05-31 01:30:00,243.77000000,243.79000000,241.93000000,243.53000000,20329.90366000,1590890399999,4934574.13838950,6417,9805.24001000,2379116.18632030,0
2020-05-31 02:00:00,243.53000000,243.54000000,241.97000000,242.99000000,15435.59223000,1590892199999,3744830.26633440,5823,7832.13256000,1899476.44731280,0
2020-05-31 02:30:00,242.98000000,243.68000000,242.74000000,242.77000000,7837.15072000,1590893999999,1906533.80708200,3822,3768.28434000,916767.78517370,0
2020-05-31 03:00:00,242.77000000,242.80000000,239.30000000,241.21000000,36113.56103000,1590895799999,8710701.55470260,8919,11788.58507000,2840417.03428500,0
2020-05-31 03:30:00,241.21000000,241.21000000,235.15000000,237.37000000,46613.95759000,1590897599999,11076591.99131680,14730,24483.84258000,5813398.42051840,0
2020-05-31 04:00:00,237.33000000,237.95000000,236.00000000,236.72000000,29407.08627000,1590899399999,6975007.50804920,9668,14787.95817000,3508365.70477540,0
2020-05-31 04:30:00,236.65000000,238.19000000,236.39000000,237.91000000,11782.98112000,1590901199999,2797484.62544350,5007,7015.47125000,1665157.86221660,0
2020-05-31 05:00:00,237.91000000,239.67000000,237.21000000,239.09000000,19120.47021000,1590902999999,4562453.07558330,7989,7871.74347000,1878002.99877350,0
2020-05-31 05:30:00,239.09000000,239.73000000,237.50000000,237.95000000,13101.87480000,1590904799999,3128601.95223760,6309,5497.95375000,1313017.88431310,0
2020-05-31 06:00:00,237.94000000,238.81000000,237.70000000,237.70000000,10535.62674000,1590906599999,2510214.44625910,4667,5517.38126000,1314612.16016140,0
2020-05-31 06:30:00,237.71000000,239.07000000,237.13000000,237.93000000,9911.78091000,1590908399999,2359901.92332280,5055,4616.76703000,1099487.77669710,0
2020-05-31 07:00:00,237.91000000,239.61000000,237.33000000,239.61000000,13225.96775000,1590910199999,3159526.02610740,5880,5019.78236000,1198819.02742700,0
2020-05-31 07:30:00,239.61000000,240.74000000,239.02000000,239.83000000,15149.85069000,1590911999999,3634274.95577600,6017,7302.06321000,1750975.74435120,0
2020-05-31 08:00:00,239.84000000,239.89000000,237.77000000,238.02000000,12908.63998000,1590913799999,3083630.65928240,5940,5304.50860000,1267536.95520970,0
2020-05-31 08:30:00,238.01000000,238.75000000,236.40000000,236.99000000,26231.85700000,1590915599999,6227434.19972270,8928,12435.07881000,2951889.35132100,0
2020-05-31 09:00:00,236.99000000,238.16000000,235.28000000,237.78000000,20173.94810000,1590917399999,4782421.76879890,9528,10974.74386000,2603310.13443420,0
2020-05-31 09:30:00,237.79000000,238.01000000,236.43000000,237.20000000,15980.74110000,1590919199999,3788566.70413170,7153,7110.80295000,1685689.20575720,0
2020-05-31 10:00:00,237.20000000,238.27000000,237.02000000,237.93000000,13908.87191000,1590920999999,3306945.82912990,6154,7436.82710000,1768483.47389870,0
2020-05-31 10:30:00,237.93000000,239.99000000,237.66000000,239.70000000,20501.65943000,1590922799999,4898044.72761540,8502,11180.75790000,2671036.35948010,0
2020-05-31 11:00:00,239.71000000,239.72000000,237.89000000,237.97000000,12483.68347000,1590924599999,2980502.35796880,5233,5844.92536000,1395516.78215940,0
2020-05-31 11:30:00,237.99000000,238.96000000,237.90000000,238.78000000,10088.39105000,1590926399999,2404792.20948000,4124,4535.71075000,1081394.26572430,0
2020-05-31 12:00:00,238.78000000,240.00000000,238.73000000,239.06000000,13897.08289000,1590928199999,3326669.50452130,5754,7746.80170000,1854568.34588950,0
2020-05-31 12:30:00,239.07000000,239.14000000,237.50000000,238.25000000,17213.00047000,1590929999999,4102284.26709170,6552,6794.61129000,1619386.54207810,0
2020-05-31 13:00:00,238.28000000,239.06000000,236.62000000,239.05000000,15718.11944000,1590931799999,3735609.24039060,6379,6765.10055000,1609527.37988900,0
2020-05-31 13:30:00,239.06000000,239.11000000,237.36000000,237.41000000,8230.91785000,1590933599999,1960912.25888680,3692,4046.51060000,964007.69790330,0
2020-05-31 14:00:00,237.40000000,237.74000000,236.00000000,237.41000000,19675.72522000,1590935399999,4661573.27139440,6493,6930.02493000,1642273.88516570,0
2020-05-31 14:30:00,237.40000000,237.40000000,233.00000000,233.90000000,36616.86374000,1590937199999,8604882.28905900,11146,12695.92481000,2984318.69916950,0
2020-05-31 15:00:00,233.89000000,234.95000000,232.50000000,233.10000000,46605.77598000,1590938999999,10885787.73308460,13896,25232.41766000,5892596.82878090,0
2020-05-31 15:30:00,233.07000000,233.99000000,231.82000000,233.71000000,30107.88539000,1590940799999,7016039.55279610,10581,14513.29264000,3382982.15954850,0
2020-05-31 16:00:00,233.72000000,235.60000000,233.20000000,235.00000000,24417.43742000,1590942599999,5729901.74692260,8566,9855.70203000,2312522.97029610,0
2020-05-31 16:30:00,235.00000000,236.16000000,234.69000000,235.90000000,12127.32139000,1590944399999,2854847.55199080,5187,6151.44380000,1448384.96237690,0
2020-05-31 17:00:00,235.90000000,236.20000000,235.01000000,235.03000000,6684.46905000,1590946199999,1575059.88384500,3078,2858.65162000,673437.45174560,0
2020-05-31 17:30:00,235.03000000,235.73000000,234.42000000,235.11000000,7186.65390000,1590947999999,1689750.00817470,3113,3321.68351000,781075.19109160,0
2020-05-31 18:00:00,235.09000000,236.10000000,234.65000000,235.24000000,6588.18149000,1590949799999,1551583.61483800,3255,3672.87336000,865018.89480950,0
2020-05-31 18:30:00,235.23000000,235.50000000,234.32000000,234.95000000,8410.12175000,1590951599999,1975075.16303190,3128,3220.70457000,756385.32955000,0
2020-05-31 19:00:00,234.93000000,236.74000000,234.56000000,236.00000000,12633.12317000,1590953399999,2980543.38759770,4323,6548.24795000,1544367.89244220,0
2020-05-31 19:30:00,236.01000000,237.00000000,235.49000000,236.55000000,10500.16615000,1590955199999,2484533.31066880,3878,6873.66051000,1626887.81294530,0
2020-05-31 20:00:00,236.58000000,236.68000000,235.17000000,235.20000000,7386.71863000,1590956999999,1743380.05174380,3927,3044.49901000,718540.08253020,0
2020-05-31 20:30:00,235.17000000,236.38000000,235.17000000,235.53000000,4068.43831000,1590958799999,958909.62908520,2403,1830.80381000,431454.40701520,0
2020-05-31 21:00:00,235.51000000,235.52000000,232.90000000,233.08000000,13556.25847000,1590960599999,3170558.37671110,6787,5509.09332000,1288649.41240560,0
2020-05-31 21:30:00,233.05000000,235.31000000,232.65000000,234.68000000,10685.82073000,1590962399999,2496731.77476760,5985,5136.90524000,1200896.97231280,0
2020-05-31 22:00:00,234.67000000,236.50000000,234.29000000,234.96000000,8153.74330000,1590964199999,1920691.30482990,5178,4814.18113000,1133890.74612890,0
2020-05-31 22:30:00,234.95000000,235.23000000,232.89000000,233.89000000,10319.00350000,1590965999999,2414793.58354750,4892,4544.62088000,1063338.47782160,0
2020-05-31 23:00:00,233.88000000,233.89000000,230.72000000,231.28000000,34494.39602000,1590967799999,7994273.80700350,12779,15227.10296000,3529233.52670950,0
2020-05-31 23:30:00,231.30000000,232.60000000,229.58000000,231.57000000,26693.04924000,1590969599999,6168082.17825750,9890,11895.56964000,2751332.70707720,0
2020-06-01 00:00:00,231.56000000,233.78000000,230.66000000,233.31000000,19654.87914000,1590971399999,4572688.33483960,6688,9695.87922000,2255089.67812160,0
2020-06-01 00:30:00,233.31000000,233.59000000,232.13000000,233.30000000,10211.33763000,1590973199999,2377019.52455020,4132,5450.13951000,1268827.60411650,0
2020-06-01 01:00:00,233.29000000,233.84000000,232.33000000,233.77000000,7176.81432000,1590974999999,1671690.39139940,3747,3372.66929000,785616.54675070,0
2020-06-01 01:30:00,233.78000000,237.23000000,233.56000000,236.67000000,30076.96995000,1590976799999,7095434.29948470,7946,18480.97345000,4360731.50051700,0
2020-06-01 02:00:00,236.61000000,239.90000000,236.38000000,239.35000000,32656.05527000,1590978599999,7780965.10234540,9912,16576.02243000,3949674.78608640,0
2020-06-01 02:30:00,239.39000000,239.98000000,238.13000000,238.37000000,15648.62342000,1590980399999,3741067.57395120,5240,7612.95536000,1820258.11225410,0
2020-06-01 03:00:00,238.32000000,239.22000000,237.96000000,238.83000000,8294.33146000,1590982199999,1978898.32445630,4050,3721.49368000,887911.17865250,0
2020-06-01 03:30:00,238.87000000,239.27000000,238.25000000,238.79000000,7789.83578000,1590983999999,1860335.91423040,3579,4203.60218000,1003911.98427760,0
2020-06-01 04:00:00,238.79000000,242.50000000,238.79000000,241.38000000,30486.32046000,1590985799999,7350576.17150850,10498,14810.86631000,3569497.10065630,0
2020-06-01 04:30:00,241.38000000,241.51000000,239.31000000,239.92000000,12195.18542000,1590987599999,2932542.96600240,5888,4819.43155000,1158538.49490610,0
2020-06-01 05:00:00,239.92000000,240.25000000,238.35000000,239.13000000,13106.31489000,1590989399999,3135272.70711360,5155,4878.11724000,1166292.42773660,0
2020-06-01 05:30:00,239.11000000,240.10000000,237.20000000,237.81000000,13493.06340000,1590991199999,3220235.29630220,5320,6478.76822000,1546845.79013620,0
2020-06-01 06:00:00,237.86000000,239.15000000,237.80000000,238.97000000,11403.06592000,1590992999999,2720332.58005550,4602,5589.92963000,1333661.05753570,0
2020-06-01 06:30:00,239.01000000,239.42000000,238.00000000,238.13000000,6297.70437000,1590994799999,1504230.31768680,3095,2888.99205000,690143.78465300,0
2020-06-01 07:00:00,238.11000000,239.30000000,237.70000000,239.05000000,7051.93104000,1590996599999,1681955.70387870,3634,3850.88401000,918511.43784110,0
2020-06-01 07:30:00,239.05000000,239.39000000,238.20000000,238.72000000,8664.68005000,1590998399999,2069558.45051600,3268,2946.73076000,703596.83670190,0
2020-06-01 08:00:00,238.71000000,239.20000000,236.59000000,237.06000000,14793.85848000,1591000199999,3518994.94036760,5936,6560.53702000,1561083.73956650,0
2020-06-01 08:30:00,237.09000000,237.56000000,236.24000000,237.18000000,13887.55253000,1591001999999,3289297.81456210,5695,7519.12010000,1780646.83262730,0
2020-06-01 09:00:00,237.15000000,238.70000000,237.15000000,238.29000000,11546.32544000,1591003799999,2746390.46148220,5041,4838.49852000,1150349.86815880,0
2020-06-01 09:30:00,238.29000000,238.64000000,236.55000000,237.01000000,10661.29907000,1591005599999,2535449.04042740,4165,5816.64524000,1383816.85590490,0
2020-06-01 10:00:00,237.03000000,237.34000000,235.52000000,236.70000000,11310.30601000,1591007399999,2672811.41195680,5017,5546.62056000,1311063.25101220,0
2020-06-01 10:30:00,236.71000000,237.26000000,236.31000000,237.00000000,5841.46759000,1591009199999,1383947.04858190,2840,3265.53829000,773593.77226580,0
2020-06-01 11:00:00,237.09000000,237.73000000,235.89000000,236.11000000,7841.69285000,1591010999999,1856094.71646630,3695,3970.28521000,939568.63837160,0
2020-06-01 11:30:00,236.10000000,237.01000000,235.70000000,236.06000000,7455.59179000,1591012799999,1762698.74997570,3641,3860.08477000,912789.73654200,0
2020-06-01 12:00:00,236.07000000,240.00000000,234.96000000,239.89000000,24518.15811000,1591014599999,5831263.09305020,8943,13208.56411000,3143594.84123250,0
2020-06-01 12:30:00,239.91000000,240.74000000,238.50000000,238.90000000,21997.30370000,1591016399999,5268784.83130030,7631,11959.04284000,2864976.99014510,0
2020-06-01 13:00:00,238.90000000,239.44000000,238.04000000,238.77000000,7236.92605000,1591018199999,1727587.27609830,3607,3336.30095000,796354.15496560,0
2020-06-01 13:30:00,238.76000000,239.63000000,238.08000000,238.74000000,7445.22173000,1591019999999,1778851.47713180,3502,3695.94968000,882943.67293440,0
2020-06-01 14:00:00,238.75000000,240.05000000,238.49000000,239.58000000,9823.15835000,1591021799999,2352013.53841910,4555,5666.08432000,1356378.25255900,0
2020-06-01 14:30:00,239.55000000,240.98000000,239.05000000,239.48000000,15962.77923000,1591023599999,3831286.64655190,6328,8684.37892000,2084199.47573880,0
2020-06-01 15:00:00,239.51000000,239.54000000,236.24000000,237.94000000,24837.36473000,1591025399999,5900159.78470700,8082,9379.80239000,2227025.94202240,0
2020-06-01 15:30:00,237.91000000,238.45000000,237.03000000,238.22000000,11655.74465000,1591027199999,2771714.03210550,4047,7053.59659000,1677220.38564870,0
2020-06-01 16:00:00,238.22000000,240.15000000,237.83000000,239.00000000,16878.32425000,1591028999999,4039230.31328500,6840,9168.88279000,2194549.82398640,0
2020-06-01 16:30:00,239.00000000,239.84000000,238.75000000,239.74000000,7198.85959000,1591030799999,1722979.76630150,3718,4166.71108000,997345.40697850,0
2020-06-01 17:00:00,239.74000000,239.78000000,238.10000000,238.86000000,5700.46930000,1591032599999,1360676.33729470,3222,2785.85479000,664967.31248810,0
2020-06-01 17:30:00,238.86000000,239.46000000,238.36000000,238.75000000,5076.89745000,1591034399999,1213040.59376240,3110,2663.26861000,636429.42127430,0
2020-06-01 18:00:00,238.71000000,239.10000000,238.07000000,238.41000000,3344.10951000,1591036199999,797995.87741220,2328,1767.88513000,421917.28168220,0
2020-06-01 18:30:00,238.40000000,239.12000000,237.66000000,239.03000000,6821.55085000,1591037999999,1626424.96960870,3043,3154.51290000,752354.69745520,0
2020-06-01 19:00:00,239.03000000,239.71000000,238.84000000,239.60000000,5338.31490000,1591039799999,1277119.10638650,2721,3134.95295000,750106.10956410,0
2020-06-01 19:30:00,239.59000000,239.90000000,237.64000000,237.83000000,6847.84070000,1591041599999,1634677.27016380,3876,3244.19531000,774829.51953400,0
2020-06-01 20:00:00,237.83000000,239.10000000,237.24000000,239.10000000,9976.74857000,1591043399999,2376184.14766090,4751,3770.11519000,898317.78733830,0
2020-06-01 20:30:00,239.09000000,242.47000000,239.07000000,241.62000000,29886.67033000,1591045199999,7207229.27000990,10272,19973.86494000,4816096.38051830,0
2020-06-01 21:00:00,241.60000000,242.39000000,239.93000000,241.02000000,15542.96589000,1591046999999,3748933.14429420,5443,7919.07701000,1910712.88895820,0
2020-06-01 21:30:00,241.01000000,241.35000000,240.00000000,241.24000000,5903.74274000,1591048799999,1421260.32703830,2851,2935.87492000,706898.18572220,0
2020-06-01 22:00:00,241.26000000,245.00000000,241.26000000,244.14000000,25487.75618000,1591050599999,6195851.01435940,10286,15020.91519000,3650947.18199720,0
2020-06-01 22:30:00,244.13000000,245.77000000,243.31000000,245.57000000,22043.69118000,1591052399999,5390999.41600490,8423,11067.48560000,2707571.48889770,0
2020-06-01 23:00:00,245.56000000,249.80000000,245.56000000,249.17000000,140179.93087000,1591054199999,34771415.65567070,48174,76681.13008000,19020170.34228210,0
2020-06-01 23:30:00,249.02000000,250.68000000,247.14000000,248.23000000,76566.96422000,1591055999999,19087746.11628610,29960,38882.08687000,9697083.18647280,0
2020-06-02 00:00:00,248.23000000,249.01000000,245.71000000,247.84000000,41227.77329000,1591057799999,10193376.16502830,13857,22979.38212000,5681798.04271440,0
2020-06-02 00:30:00,247.80000000,248.15000000,246.50000000,246.75000000,18666.20542000,1591059599999,4616337.36113730,8630,9680.15282000,2394488.07867670,0
2020-06-02 01:00:00,246.75000000,247.78000000,245.66000000,247.14000000,19164.80569000,1591061399999,4729322.77169570,8593,10510.06424000,2592832.84934120,0
2020-06-02 01:30:00,247.14000000,247.74000000,246.10000000,247.60000000,14509.52639000,1591063199999,3582416.59442770,5274,7684.16010000,1896964.55050150,0
2020-06-02 02:00:00,247.60000000,247.67000000,246.30000000,246.38000000,11485.11919000,1591064999999,2837779.17361880,4933,3803.21973000,939255.28392060,0
2020-06-02 02:30:00,246.38000000,247.50000000,246.38000000,246.95000000,12091.18954000,1591066799999,2986894.36129750,4578,5820.78733000,1437845.11822330,0
2020-06-02 03:00:00,246.93000000,247.36000000,246.00000000,246.90000000,14366.82059000,1591068599999,3544066.69140450,4555,6865.54728000,1694269.99756380,0
2020-06-02 03:30:00,246.92000000,247.50000000,246.57000000,247.25000000,6915.17265000,1591070399999,1708640.76216340,2972,3506.22862000,866468.20732810,0
2020-06-02 04:00:00,247.26000000,247.73000000,246.60000000,247.45000000,10165.23913000,1591072199999,2512042.53184860,4046,4154.95203000,1026953.64196770,0
2020-06-02 04:30:00,247.44000000,247.68000000,247.32000000,247.64000000,6970.74858000,1591073999999,1725224.49813420,2967,2990.95894000,740273.26113920,0
2020-06-02 05:00:00,247.64000000,248.56000000,247.20000000,248.50000000,8627.25733000,1591075799999,2137630.51323780,3681,4567.85171000,1131999.99976750,0
2020-06-02 05:30:00,248.50000000,249.50000000,247.88000000,248.16000000,18609.67325000,1591077599999,4628704.50428470,7279,8646.41506000,2150710.28663870,0
2020-06-02 06:00:00,248.16000000,249.02000000,248.11000000,248.17000000,10905.12860000,1591079399999,2711120.03323680,4379,5610.07955000,1394629.94946080,0
2020-06-02 06:30:00,248.19000000,248.25000000,247.86000000,248.02000000,8276.90061000,1591081199999,2053020.57121410,3693,2585.88753000,641412.95099740,0
2020-06-02 07:00:00,248.03000000,248.89000000,247.82000000,248.53000000,8926.42321000,1591082999999,2216702.95240930,3487,4812.66361000,1195113.60557670,0
2020-06-02 07:30:00,248.50000000,248.96000000,248.27000000,248.85000000,8522.56747000,1591084799999,2118727.07803200,3756,4767.28395000,1185191.50910590,0
2020-06-02 08:00:00,248.85000000,249.67000000,248.70000000,249.21000000,14248.60378000,1591086599999,3550006.97660220,5590,6662.95689000,1660071.05884610,0
2020-06-02 08:30:00,249.21000000,249.26000000,248.30000000,248.52000000,11838.20852000,1591088399999,2944023.39513350,4733,5454.53671000,1356278.73876630,0
2020-06-02 09:00:00,248.51000000,249.49000000,248.45000000,249.36000000,10749.11219000,1591090199999,2678187.94364840,4947,6291.64826000,1567621.59463000,0
2020-06-02 09:30:00,249.35000000,249.58000000,248.48000000,248.65000000,15192.41663000,1591091999999,3783394.66714370,5545,7217.32268000,1797469.90950020,0
2020-06-02 10:00:00,248.63000000,249.53000000,248.40000000,249.40000000,10723.91870000,1591093799999,2671029.44626810,4053,7331.67116000,1826124.12191250,0
2020-06-02 10:30:00,249.42000000,253.80000000,249.20000000,253.19000000,38679.10336000,1591095599999,9732389.23170940,12318,20811.62811000,5235373.77285190,0
2020-06-02 11:00:00,253.19000000,253.28000000,251.56000000,252.56000000,19334.45139000,1591097399999,4878001.71360040,6269,9036.98099000,2279780.69169900,0
2020-06-02 11:30:00,252.57000000,253.16000000,251.85000000,252.18000000,16881.23086000,1591099199999,4263949.55826670,6876,6601.55562000,1667251.79555520,0
2020-06-02 12:00:00,252.18000000,253.07000000,251.12000000,251.35000000,18078.03970000,1591100999999,4560685.50275700,6417,8184.94565000,2065369.62826580,0
2020-06-02 12:30:00,251.34000000,252.09000000,251.15000000,251.74000000,12311.55460000,1591102799999,3098030.19412720,4949,5243.48105000,1319511.14300580,0
2020-06-02 13:00:00,251.76000000,252.50000000,251.42000000,251.84000000,12477.16073000,1591104599999,3144436.72744230,5254,6533.14649000,1646354.18528840,0
2020-06-02 13:30:00,251.88000000,252.03000000,251.35000000,251.57000000,9296.41006000,1591106399999,2339660.55563090,4133,5115.91291000,1287560.73835420,0
